countrycode,group,groupvalue,sr,round,indicator,grouplabel,regid,month,year,value,ss,se,disagreggation,last,country,iso2,sp_pop_totl,regioncode,regionname,theme,abs,modate,rr,ip,trends
RWA,region,2,ipa,1,govtsupport,Kigali City,RWA.3_1,10,2020,96.374046,524,.81741077,1,1,Rwanda,RW,12952000,SSF,Sub-Saharan Africa,sp,2215077.3,2020m10,,,
RWA,region,4,ipa,1,healthseeking,South,RWA.1_1,10,2020,25,48,6.3161392,1,1,Rwanda,RW,12952000,SSF,Sub-Saharan Africa,hn,256740.05,2020m10,,,
RWA,region,5,ipa,1,govtsupport,West,RWA.2_1,10,2020,97.916664,240,.9238655,1,1,Rwanda,RW,12952000,SSF,Sub-Saharan Africa,sp,1030778.4,2020m10,,,
RWA,region,4,ipa,1,fsec,South,RWA.1_1,10,2020,63.46154,208,3.3469193,1,1,Rwanda,RW,12952000,SSF,Sub-Saharan Africa,hn,578990.44,2020m10,,,
RWA,region,3,ipa,1,govtsupport,North,RWA.5_1,10,2020,97.101448,138,1.4333196,1,1,Rwanda,RW,12952000,SSF,Sub-Saharan Africa,sp,587763,2020m10,,,
RWA,region,4,ipa,1,govtsupport,South,RWA.1_1,10,2020,96.634613,208,1.2534256,1,1,Rwanda,RW,12952000,SSF,Sub-Saharan Africa,sp,881644.5,2020m10,,,
RWA,region,2,ipa,1,healthseeking,Kigali City,RWA.3_1,10,2020,26.966291,89,4.7307606,1,1,Rwanda,RW,12952000,SSF,Sub-Saharan Africa,hn,513480.06,2020m10,,,
RWA,region,5,ipa,1,fsec,West,RWA.2_1,10,2020,70,240,2.9642217,1,1,Rwanda,RW,12952000,SSF,Sub-Saharan Africa,hn,736896.94,2020m10,,,
RWA,region,5,ipa,1,remotelearning,West,RWA.2_1,10,2020,21.25,160,3.2441893,1,1,Rwanda,RW,12952000,SSF,Sub-Saharan Africa,ed,172234.42,2020m10,,,
RWA,region,2,ipa,1,remotelearning,Kigali City,RWA.3_1,10,2020,17.557251,262,2.3549638,1,1,Rwanda,RW,12952000,SSF,Sub-Saharan Africa,ed,233023.02,2020m10,,,
RWA,wealth,5,ipa,1,fsec,Richest 20%,,10,2020,77.056274,231,2.7725031,1,1,Rwanda,RW,12952000,SSF,Sub-Saharan Africa,hn,780759.81,2020m10,,,
RWA,wealth,5,ipa,1,remotelearning,Richest 20%,,10,2020,20,75,4.6499057,1,1,Rwanda,RW,12952000,SSF,Sub-Saharan Africa,ed,75985.773,2020m10,,,
RWA,wealth,1,ipa,1,remotelearning,Poorest 20%,,10,2020,20.149254,268,2.4547844,1,1,Rwanda,RW,12952000,SSF,Sub-Saharan Africa,ed,273548.78,2020m10,,,
RWA,wealth,1,ipa,1,healthseeking,Poorest 20%,,10,2020,26.470589,102,4.3898702,1,1,Rwanda,RW,12952000,SSF,Sub-Saharan Africa,hn,577665.06,2020m10,,,
RWA,wealth,1,ipa,1,govtsupport,Poorest 20%,,10,2020,95.370369,324,1.1691725,1,1,Rwanda,RW,12952000,SSF,Sub-Saharan Africa,sp,1355364,2020m10,,,
RWA,wealth,1,ipa,1,fsec,Poorest 20%,,10,2020,58.950619,324,2.7371352,1,1,Rwanda,RW,12952000,SSF,Sub-Saharan Africa,hn,837781.63,2020m10,,,
RWA,wealth,5,ipa,1,govtsupport,Richest 20%,,10,2020,98.268402,231,.86013579,1,1,Rwanda,RW,12952000,SSF,Sub-Saharan Africa,sp,995688.13,2020m10,,,
SLE,all,0,ipa,1,healthseeking,National average,,10,2020,7.0460706,738,.94270027,1,1,Sierra Leone,SL,7977000,SSF,Sub-Saharan Africa,hn,264796.13,2020m10,,,
SLE,all,0,ipa,1,govtsupport,National average,,10,2020,96.542053,1070,.55882829,1,1,Sierra Leone,SL,7977000,SSF,Sub-Saharan Africa,sp,3628116,2020m10,,,
SLE,all,0,ipa,1,fsec,National average,,10,2020,57.786118,1066,1.5134379,1,1,Sierra Leone,SL,7977000,SSF,Sub-Saharan Africa,hn,2171641.5,2020m10,,,
SLE,all,0,ipa,1,schoolreturn,National average,,10,2020,19.500595,841,1.3670381,1,1,Sierra Leone,SL,7977000,SSF,Sub-Saharan Africa,ed,506901.78,2020m10,,,
SLE,location,2,ipa,1,healthseeking,Rural,,10,2020,9.7222223,72,3.5159609,1,1,Sierra Leone,SL,7977000,SSF,Sub-Saharan Africa,hn,35645.629,2020m10,,,
SLE,location,1,ipa,1,healthseeking,Urban,,10,2020,6.7567568,666,.97334546,1,1,Sierra Leone,SL,7977000,SSF,Sub-Saharan Africa,hn,229150.48,2020m10,,,
SLE,location,2,ipa,1,govtsupport,Rural,,10,2020,96,100,1.9694638,1,1,Sierra Leone,SL,7977000,SSF,Sub-Saharan Africa,sp,337172.47,2020m10,,,
SLE,location,2,ipa,1,fsec,Rural,,10,2020,68,100,4.6882615,1,1,Sierra Leone,SL,7977000,SSF,Sub-Saharan Africa,hn,239726.66,2020m10,,,
SLE,location,1,ipa,1,govtsupport,Urban,,10,2020,96.597939,970,.58236217,1,1,Sierra Leone,SL,7977000,SSF,Sub-Saharan Africa,sp,3290943.8,2020m10,,,
SLE,location,2,ipa,1,schoolreturn,Rural,,10,2020,23.809525,84,4.6750541,1,1,Sierra Leone,SL,7977000,SSF,Sub-Saharan Africa,ed,61817.289,2020m10,,,
SLE,location,1,ipa,1,fsec,Urban,,10,2020,56.728779,966,1.5949154,1,1,Sierra Leone,SL,7977000,SSF,Sub-Saharan Africa,hn,1931914.9,2020m10,,,
SLE,location,1,ipa,1,schoolreturn,Urban,,10,2020,19.022453,757,1.4274297,1,1,Sierra Leone,SL,7977000,SSF,Sub-Saharan Africa,ed,445084.38,2020m10,,,
SLE,region,1,ipa,1,fsec,East,SLE.1_1,10,2020,52.717392,184,3.6906438,1,1,Sierra Leone,SL,7977000,SSF,Sub-Saharan Africa,hn,341963.06,2020m10,,,
SLE,region,2,ipa,1,fsec,North,SLE.2_1,10,2020,67.68293,164,3.6632097,1,1,Sierra Leone,SL,7977000,SSF,Sub-Saharan Africa,hn,391318.56,2020m10,,,
SLE,region,1,ipa,1,govtsupport,East,SLE.1_1,10,2020,98.37838,185,.9311415,1,1,Sierra Leone,SL,7977000,SSF,Sub-Saharan Africa,sp,639222.75,2020m10,,,
SLE,region,4,ipa,1,fsec,West,SLE.4_1,10,2020,55.202824,567,2.0902476,1,1,Sierra Leone,SL,7977000,SSF,Sub-Saharan Africa,hn,1103447.8,2020m10,,,
SLE,region,2,ipa,1,govtsupport,North,SLE.2_1,10,2020,93.902435,164,1.8742292,1,1,Sierra Leone,SL,7977000,SSF,Sub-Saharan Africa,sp,540880.81,2020m10,,,
SLE,region,1,ipa,1,schoolreturn,East,SLE.1_1,10,2020,25.827812,151,3.5737052,1,1,Sierra Leone,SL,7977000,SSF,Sub-Saharan Africa,ed,120543.7,2020m10,,,
SLE,region,3,ipa,1,fsec,South,SLE.3_1,10,2020,63.559322,118,4.4492817,1,1,Sierra Leone,SL,7977000,SSF,Sub-Saharan Africa,hn,264404.41,2020m10,,,
SLE,region,2,ipa,1,healthseeking,North,SLE.2_1,10,2020,9.7560978,123,2.6863778,1,1,Sierra Leone,SL,7977000,SSF,Sub-Saharan Africa,hn,61106.801,2020m10,,,
SLE,region,2,ipa,1,schoolreturn,North,SLE.2_1,10,2020,22.962959,135,3.6333845,1,1,Sierra Leone,SL,7977000,SSF,Sub-Saharan Africa,ed,95816.789,2020m10,,,
SLE,region,4,ipa,1,schoolreturn,West,SLE.4_1,10,2020,15.813957,430,1.7616175,1,1,Sierra Leone,SL,7977000,SSF,Sub-Saharan Africa,ed,210178.84,2020m10,,,
SLE,region,3,ipa,1,schoolreturn,South,SLE.3_1,10,2020,23,100,4.229526,1,1,Sierra Leone,SL,7977000,SSF,Sub-Saharan Africa,ed,71089.883,2020m10,,,
SLE,region,4,ipa,1,healthseeking,West,SLE.4_1,10,2020,6.0846562,378,1.2311631,1,1,Sierra Leone,SL,7977000,SSF,Sub-Saharan Africa,hn,117121.36,2020m10,,,
SLE,region,4,ipa,1,govtsupport,West,SLE.4_1,10,2020,96.315788,570,.78970492,1,1,Sierra Leone,SL,7977000,SSF,Sub-Saharan Africa,sp,1928204.9,2020m10,,,
SLE,region,3,ipa,1,govtsupport,South,SLE.3_1,10,2020,97.457626,118,1.45524,1,1,Sierra Leone,SL,7977000,SSF,Sub-Saharan Africa,sp,403904.5,2020m10,,,
SLE,region,1,ipa,1,healthseeking,East,SLE.1_1,10,2020,4.5801525,131,1.8335285,1,1,Sierra Leone,SL,7977000,SSF,Sub-Saharan Africa,hn,30553.396,2020m10,,,
SLE,region,3,ipa,1,healthseeking,South,SLE.3_1,10,2020,9.4117651,85,3.1858974,1,1,Sierra Leone,SL,7977000,SSF,Sub-Saharan Africa,hn,40737.863,2020m10,,,
SLE,wealth,1,ipa,1,healthseeking,Poorest 20%,,10,2020,8.9887638,178,2.1498635,1,1,Sierra Leone,SL,7977000,SSF,Sub-Saharan Africa,hn,81475.727,2020m10,,,
SLE,wealth,5,ipa,1,fsec,Richest 20%,,10,2020,48.837208,172,3.8225615,1,1,Sierra Leone,SL,7977000,SSF,Sub-Saharan Africa,hn,296132.94,2020m10,,,
SLE,wealth,1,ipa,1,fsec,Poorest 20%,,10,2020,64.912277,228,3.1675835,1,1,Sierra Leone,SL,7977000,SSF,Sub-Saharan Africa,hn,521758.03,2020m10,,,
SLE,wealth,5,ipa,1,schoolreturn,Richest 20%,,10,2020,14.444443,90,3.7263148,1,1,Sierra Leone,SL,7977000,SSF,Sub-Saharan Africa,ed,40181.234,2020m10,,,
SLE,wealth,5,ipa,1,govtsupport,Richest 20%,,10,2020,95.402298,174,1.5923067,1,1,Sierra Leone,SL,7977000,SSF,Sub-Saharan Africa,sp,583027.38,2020m10,,,
SLE,wealth,1,ipa,1,schoolreturn,Poorest 20%,,10,2020,28.095238,210,3.1090095,1,1,Sierra Leone,SL,7977000,SSF,Sub-Saharan Africa,ed,182361,2020m10,,,
SLE,wealth,1,ipa,1,govtsupport,Poorest 20%,,10,2020,96.052635,228,1.2923958,1,1,Sierra Leone,SL,7977000,SSF,Sub-Saharan Africa,sp,769174.69,2020m10,,,
SLE,wealth,5,ipa,1,healthseeking,Richest 20%,,10,2020,2.8985507,69,2.0344586,1,1,Sierra Leone,SL,7977000,SSF,Sub-Saharan Africa,hn,10184.466,2020m10,,,
TCD,all,0,wb,1,govtsupport,National average,,6,2020,95.658058,164,1.5962797,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,sp,8406897,2020m6,,,
TCD,all,0,wb,1,remotelearning,National average,,6,2020,84.572113,1256,1.0196354,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,ed,4954279,2020m6,,,
TCD,all,0,wb,1,fsec,National average,,6,2020,87.95195,1748,.77881563,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,7729646.5,2020m6,,,
TCD,all,0,wb,1,healthseeking,National average,,6,2020,23.596962,831,1.4738196,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,2073816.1,2020m6,,,
TCD,location,1,wb,1,remotelearning,Urban,,6,2020,72.16819,968,1.4412204,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,ed,3258253.3,2020m6,,,
TCD,location,1,wb,1,healthseeking,Urban,,6,2020,19.58979,594,1.6298331,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,1230635.3,2020m6,,,
TCD,location,1,wb,1,govtsupport,Urban,,6,2020,93.388527,132,2.1710019,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,sp,6605988,2020m6,,,
TCD,location,2,wb,1,healthseeking,Rural,,6,2020,24.903862,237,2.8150504,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,624206.38,2020m6,,,
TCD,location,2,wb,1,remotelearning,Rural,,6,2020,89.676819,288,1.7959981,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,ed,1204581.9,2020m6,,,
TCD,location,2,wb,1,govtsupport,Rural,,6,2020,96.739304,32,3.1898913,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,sp,1658911.6,2020m6,,,
TCD,location,1,wb,1,fsec,Urban,,6,2020,75.472847,1256,1.2144988,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,4765990,2020m6,,,
TCD,location,2,wb,1,fsec,Rural,,6,2020,91.96965,492,1.2264467,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,2275005,2020m6,,,
TCD,poor,1,wb,1,govtsupport,Poor,,6,2020,99.239098,27,1.7041942,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,sp,1435875.9,2020m6,,,
TCD,poor,1,wb,1,remotelearning,Poor,,6,2020,88.504066,289,1.8795656,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,ed,1192956.8,2020m6,,,
TCD,poor,0,wb,1,fsec,Non poor,,6,2020,85.544113,1377,.94799984,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,5922387.5,2020m6,,,
TCD,poor,0,wb,1,remotelearning,Non poor,,6,2020,82.091766,967,1.2336377,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,ed,3702454.5,2020m6,,,
TCD,poor,0,wb,1,healthseeking,Non poor,,6,2020,24.729141,645,1.7001021,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,1686871.1,2020m6,,,
TCD,poor,1,wb,1,healthseeking,Poor,,6,2020,21.419487,186,3.0163109,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,421342.41,2020m6,,,
TCD,poor,0,wb,1,govtsupport,Non poor,,6,2020,93.757813,137,2.0744486,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,sp,6883326,2020m6,,,
TCD,poor,1,wb,1,fsec,Poor,,6,2020,92.626541,371,1.358634,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,1727754.8,2020m6,,,
TCD,region,7,wb,1,healthseeking,Lac,TCD.10_1,6,2020,,10,16.329931,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,,2020m6,,,
TCD,region,9,wb,1,remotelearning,Logone Oriental,TCD.12_1,6,2020,75.409836,61,5.5592871,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,ed,214546.52,2020m6,,,
TCD,region,10,wb,1,govtsupport,Mandoul,TCD.13_1,6,2020,,6,16.666666,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,sp,,2020m6,,,
TCD,region,8,wb,1,healthseeking,Logone Occidental,TCD.11_1,6,2020,23.63636,55,5.7814498,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,137485.34,2020m6,,,
TCD,region,18,wb,1,govtsupport,Ville De N'Djamena,TCD.22_1,6,2020,89.552238,67,3.7651117,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,sp,3215300.5,2020m6,,,
TCD,region,13,wb,1,remotelearning,Moyen-Chari,TCD.16_1,6,2020,60.60606,66,6.060606,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,ed,186562.2,2020m6,,,
TCD,region,4,wb,1,healthseeking,GuéRa,TCD.7_1,6,2020,,24,5.7630339,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,,2020m6,,,
TCD,region,19,wb,1,fsec,Barh-El-Gazal,TCD.1_1,6,2020,88.571426,35,5.4563642,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,155859.92,2020m6,,,
TCD,region,6,wb,1,fsec,Kanem,TCD.9_1,6,2020,84,50,5.2372293,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,211165.03,2020m6,,,
TCD,region,4,wb,1,govtsupport,GuéRa,TCD.7_1,6,2020,,3,0,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,sp,,2020m6,,,
TCD,region,2,wb,1,fsec,Borkou,TCD.3_1,6,2020,,17,5.8823528,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,,2020m6,,,
TCD,region,5,wb,1,healthseeking,Hadjer-Lamis,TCD.8_1,6,2020,19.148933,47,5.8014464,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,95182.164,2020m6,,,
TCD,region,12,wb,1,healthseeking,Mayo-Kebbi Ouest,TCD.15_1,6,2020,0,29,0,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,0,2020m6,,,
TCD,region,14,wb,1,healthseeking,Ouaddaï,TCD.17_1,6,2020,8.1081085,37,4.5493264,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,31727.396,2020m6,,,
TCD,region,15,wb,1,govtsupport,Salamat,TCD.18_1,6,2020,,6,0,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,sp,,2020m6,,,
TCD,region,3,wb,1,fsec,Chari-Baguirmi,TCD.4_1,6,2020,90.196075,51,4.2054138,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,231276,2020m6,,,
TCD,region,6,wb,1,govtsupport,Kanem,TCD.9_1,6,2020,,4,0,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,sp,,2020m6,,,
TCD,region,6,wb,1,remotelearning,Kanem,TCD.9_1,6,2020,,4,0,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,ed,,2020m6,,,
TCD,region,23,wb,1,remotelearning,Ennedi Est,TCD.5_1,6,2020,,10,10,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,ed,,2020m6,,,
TCD,region,1,wb,1,remotelearning,Batha,TCD.2_1,6,2020,63.333332,30,8.948555,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,ed,88617.047,2020m6,,,
TCD,region,19,wb,1,govtsupport,Barh-El-Gazal,TCD.1_1,6,2020,,10,10,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,sp,,2020m6,,,
TCD,region,11,wb,1,govtsupport,Mayo-Kebbi Est,TCD.14_1,6,2020,,5,0,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,sp,,2020m6,,,
TCD,region,16,wb,1,govtsupport,Tandjilé,TCD.20_1,6,2020,,6,0,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,sp,,2020m6,,,
TCD,region,10,wb,1,fsec,Mandoul,TCD.13_1,6,2020,94.520546,73,2.6820412,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,346914,2020m6,,,
TCD,region,18,wb,1,healthseeking,Ville De N'Djamena,TCD.22_1,6,2020,24.842766,318,2.4269216,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,835487.94,2020m6,,,
TCD,region,5,wb,1,remotelearning,Hadjer-Lamis,TCD.8_1,6,2020,75.757576,33,7.5757575,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,ed,116601.38,2020m6,,,
TCD,region,5,wb,1,fsec,Hadjer-Lamis,TCD.8_1,6,2020,90.56604,53,4.0534806,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,241331.48,2020m6,,,
TCD,region,16,wb,1,remotelearning,Tandjilé,TCD.20_1,6,2020,75.510208,49,6.2069006,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,ed,172570.03,2020m6,,,
TCD,region,1,wb,1,healthseeking,Batha,TCD.2_1,6,2020,,22,7.488677,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,,2020m6,,,
TCD,region,19,wb,1,healthseeking,Barh-El-Gazal,TCD.1_1,6,2020,,13,13.323468,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,,2020m6,,,
TCD,region,7,wb,1,remotelearning,Lac,TCD.10_1,6,2020,,5,0,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,ed,,2020m6,,,
TCD,region,17,wb,1,fsec,Wadi Fira,TCD.23_1,6,2020,46.80851,47,7.3570647,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,110610.26,2020m6,,,
TCD,region,10,wb,1,remotelearning,Mandoul,TCD.13_1,6,2020,92.85714,56,3.4726603,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,ed,242530.86,2020m6,,,
TCD,region,8,wb,1,remotelearning,Logone Occidental,TCD.11_1,6,2020,84.285713,70,4.3812675,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,ed,275179.25,2020m6,,,
TCD,region,3,wb,1,govtsupport,Chari-Baguirmi,TCD.4_1,6,2020,,4,0,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,sp,,2020m6,,,
TCD,region,21,wb,1,fsec,Sila,TCD.19_1,6,2020,75,28,8.333333,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,105582.52,2020m6,,,
TCD,region,3,wb,1,remotelearning,Chari-Baguirmi,TCD.4_1,6,2020,74.19355,31,7.9888926,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,ed,107273.27,2020m6,,,
TCD,region,9,wb,1,healthseeking,Logone Oriental,TCD.12_1,6,2020,38.18182,55,6.6113405,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,222091.77,2020m6,,,
TCD,region,21,wb,1,healthseeking,Sila,TCD.19_1,6,2020,,6,16.666666,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,,2020m6,,,
TCD,region,11,wb,1,healthseeking,Mayo-Kebbi Est,TCD.14_1,6,2020,2.2222214,45,2.2222223,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,10575.794,2020m6,,,
TCD,region,17,wb,1,healthseeking,Wadi Fira,TCD.23_1,6,2020,,10,10,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,,2020m6,,,
TCD,region,13,wb,1,govtsupport,Moyen-Chari,TCD.16_1,6,2020,,8,0,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,sp,,2020m6,,,
TCD,region,20,wb,1,remotelearning,Ennedi Ouest,TCD.6_1,6,2020,,2,0,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,ed,,2020m6,,,
TCD,region,2,wb,1,healthseeking,Borkou,TCD.3_1,6,2020,,5,20,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,,2020m6,,,
TCD,region,14,wb,1,remotelearning,Ouaddaï,TCD.17_1,6,2020,85.714287,63,4.4440789,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,ed,251858.97,2020m6,,,
TCD,region,16,wb,1,healthseeking,Tandjilé,TCD.20_1,6,2020,6.0606079,33,4.2180033,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,21151.604,2020m6,,,
TCD,region,2,wb,1,remotelearning,Borkou,TCD.3_1,6,2020,,11,0,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,ed,,2020m6,,,
TCD,region,4,wb,1,remotelearning,GuéRa,TCD.7_1,6,2020,78.947372,38,6.7022581,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,ed,139921.66,2020m6,,,
TCD,region,18,wb,1,fsec,Ville De N'Djamena,TCD.22_1,6,2020,65.179855,695,1.8083906,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,2277565.8,2020m6,,,
TCD,region,1,wb,1,govtsupport,Batha,TCD.2_1,6,2020,,2,0,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,sp,,2020m6,,,
TCD,region,19,wb,1,remotelearning,Barh-El-Gazal,TCD.1_1,6,2020,,23,4.347826,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,ed,,2020m6,,,
TCD,region,13,wb,1,fsec,Moyen-Chari,TCD.16_1,6,2020,84,75,4.2617087,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,316747.56,2020m6,,,
TCD,region,14,wb,1,govtsupport,Ouaddaï,TCD.17_1,6,2020,,11,0,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,sp,,2020m6,,,
TCD,region,11,wb,1,remotelearning,Mayo-Kebbi Est,TCD.14_1,6,2020,85.714287,70,4.2126274,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,ed,279843.31,2020m6,,,
TCD,region,21,wb,1,remotelearning,Sila,TCD.19_1,6,2020,,14,0,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,ed,,2020m6,,,
TCD,region,10,wb,1,healthseeking,Mandoul,TCD.13_1,6,2020,42.553192,47,7.2898755,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,211515.95,2020m6,,,
TCD,region,12,wb,1,fsec,Mayo-Kebbi Ouest,TCD.15_1,6,2020,85.416664,48,5.1481452,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,206137.3,2020m6,,,
TCD,region,12,wb,1,remotelearning,Mayo-Kebbi Ouest,TCD.15_1,6,2020,80,40,6.4051261,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,ed,149249.77,2020m6,,,
TCD,region,17,wb,1,remotelearning,Wadi Fira,TCD.23_1,6,2020,64,25,9.7979593,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,ed,74624.883,2020m6,,,
TCD,region,23,wb,1,fsec,Ennedi Est,TCD.5_1,6,2020,,12,13.055824,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,,2020m6,,,
TCD,region,7,wb,1,fsec,Lac,TCD.10_1,6,2020,100,27,0,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,135748.95,2020m6,,,
TCD,region,17,wb,1,govtsupport,Wadi Fira,TCD.23_1,6,2020,,4,0,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,sp,,2020m6,,,
TCD,region,15,wb,1,remotelearning,Salamat,TCD.18_1,6,2020,,23,8.0810471,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,ed,,2020m6,,,
TCD,region,8,wb,1,govtsupport,Logone Occidental,TCD.11_1,6,2020,,5,20,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,sp,,2020m6,,,
TCD,region,8,wb,1,fsec,Logone Occidental,TCD.11_1,6,2020,84.042557,94,3.7974305,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,397191.41,2020m6,,,
TCD,region,1,wb,1,fsec,Batha,TCD.2_1,6,2020,98.214287,56,1.7857143,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,276525.66,2020m6,,,
TCD,region,18,wb,1,remotelearning,Ville De N'Djamena,TCD.22_1,6,2020,75.93985,532,1.8549695,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,ed,1884278.3,2020m6,,,
TCD,region,20,wb,1,fsec,Ennedi Ouest,TCD.6_1,6,2020,,5,24.494898,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,,2020m6,,,
TCD,region,14,wb,1,fsec,Ouaddaï,TCD.17_1,6,2020,87.234039,94,3.4604154,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,412274.59,2020m6,,,
TCD,region,16,wb,1,fsec,Tandjilé,TCD.20_1,6,2020,89.655174,58,4.0337768,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,261442.44,2020m6,,,
TCD,region,12,wb,1,govtsupport,Mayo-Kebbi Ouest,TCD.15_1,6,2020,,5,0,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,sp,,2020m6,,,
TCD,region,13,wb,1,healthseeking,Moyen-Chari,TCD.16_1,6,2020,16.216217,37,6.1433249,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,63454.793,2020m6,,,
TCD,region,23,wb,1,govtsupport,Ennedi Est,TCD.5_1,6,2020,,3,33.333332,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,sp,,2020m6,,,
TCD,region,23,wb,1,healthseeking,Ennedi Est,TCD.5_1,6,2020,,2,50,1,1,Chad,TD,16426000,SSF,Sub-Saharan Africa,hn,,2020m6,,,
